,id,job_title,description,location,employer,date_posted,n_applicants,industries,industries_1,industries_2,employment_type,job_function,job_function_1,seniority_level
0,2519015145,Software-Entwickler,"Direct message the job poster from Ailio GmbHDaniel BrokmeierAutomatisierung & Prozessoptimierung durch KI - Wir sind Experten für Data Science und Machine Learning / Automation & Process Optimization through AI - We are experts for Data Science and Machine LearningNervt dich manuelle Arbeit auch so sehr wie uns? Ist dein erster Gedanke beim Ausfüllen der Steuererklärung, wie du sie wegautomatisieren kannst? Dein Code ist mindestens so ordentlich wie dein Desktop? Dann könnten wir gut zusammenpassen!Unsere Mission bei Ailio ist es, die Digitalisierung deutscher Unternehmen voranzutreiben, indem wir analoge Geschäftsvorgänge automatisieren und optimieren. Dazu bedienen wir uns neben modernster Technologien aus klassischer Softwareentwicklung und Machine Learning auch der Analyse großer Datenmengen. Dabei steht für uns das bestmögliche Ergebnis für unsere Kunden sowie die Endnutzer stets an erster Stelle.Was wir dir bieten:Junges und dynamisches TeamTatsächlich flache HierarchieIndividuelle WeiterbildungsmöglichkeitenViel Gestaltungsspielraum bei der eigenen TätigkeitFaire Bezahlung inklusive flexiblem Bonussystem40-Stunden-Woche ohne Überstunden!Home Office nach eigenem ErmessenDu entscheidest mit, in welchen Projekten du arbeitest.Gegenseitiger Respekt! Wir vertrauen dir, dass du deine Arbeit gewissenhaft erledigst. So sieht deine Tätigkeit aus:Du bist für die Konzeption und Implementation verschiedenster Anwendungen zuständig und arbeitest dabei eng mit den Entwicklerteams unserer Kunden zusammen.In den einzelnen Projekten richten sich die Themen und deine Rollen in erster Linie nach deinen Wünschen und Stärken.Du kommst regelmäßig mit neuen Technologien in Kontakt und lernst konstant dazu. Das bringst du mit:Du hast erfolgreich ein Hochschulstudium in einem relevanten Fachbereich oder eine vergleichbare Ausbildung absolviert.Du beherrschst einen gängigen Technologiestack (Python, .NET, Java, C++)Du legst Wert auf die Qualität deines Codes und weißt, dass er öfter gelesen als geschrieben wird.Tests sind für dich selbstverständlich.Du fühlst dich wohl dabei, in Unternehmen und Teams verschiedenster Größen agil zu arbeiten.Du arbeitest ergebnisorientiert und behältst den Blick für das Wesentliche.Du bist offen für verschiedene Technologien und weißt, dass man nie auslernt.Du beherrschst gutes Deutsch und Englisch in Wort und Schrift.Du bringst dich gerne ein und übernimmst Verantwortung.3-5 Jahre Berufserfahrung + Nice to have:ReisebereitschaftEine gesunde Hands-on MentalitätDu interessierst dich für Machine Learning oder hast sogar Erfahrung damit.Linux, CI/CD und Infrastructure as Code sind für dich kein NeulandErfahrung mit einer der gängigen Cloud-Plattformen (AWS, Azure, GCP)Mehr auf: www.ailio.deShow moreShow lessEmployment typeFull-time","Hamburg, Hamburg, Germany",Ailio GmbH,2021-06-14,0,,,,Full-time,,,
1,2502207710,Software Engineer,"Direct message the job poster from Netzlab GmbhMD Tazbirul HaqueFull Stack Software Developer at Netzlab GmbH | C# | ASP.NET Core | REST API | React | React Native | MS SQL | Javascript• Developing and maintaining application using React Native, C#, Asp.Net Core, ReactJS, MS SQL, jQuery.• Web API, REST API, MS SQL Server, LINQ, Version Controlling with Azure.• Working with a team with responsibilities maintaining Agile Software Development(SCRUM).Show moreShow lessEmployment typeFull-time","Essen, North Rhine-Westphalia, Germany",<NOT_GIVEN>,2021-07-14,0,,,,Full-time,,,
2,2514033955,Fullstack Software Engineer (m/f/d),"Company DescriptionTeamViewer is a leading global technology company that provides a connectivity platform to remotely access, control, manage, monitor, and repair devices of any kind – from laptops and mobile phones to industrial machines and robots. TeamViewer proactively shapes digital transformation and continuously innovates in the fields of Augmented Reality, Internet of Things or Artificial Intelligence. Since the company’s foundation in 2005, TeamViewer’s software has been installed on more than 2.2 billion devices around the world. The company is headquartered in Goppingen, Germany, and employs more than 1,000 people globally.Job DescriptionDesign and develop new functionality for our software using C# and JavaScriptOptimize and enhance our software with new, efficient algorithms and modern software technologiesWork independently on solutions for specified requirements and will be responsible yourself for complying with time and quality specificationsEnsure that our software is stable and runs efficiently on many different browsers and systems (more than 2 billion installations)Monitor the latest technical developments on your field and make proposals for improvementQualificationsUniversity degree in the field of information technology or a related subject or relevant work experience2 years of work experience in the field of software developmentExperience with JavaScript Frameworks and tools like React, Redux, Webpack, Node.js et.Solid knowledge of C# and .NETUnderstanding of Clean Code and Design Patterns for object-oriented programmingExperience in any of the following fields would be desirable: TypeScript and testing frameworks (Mocha, Jest etc.), C++, parallel programming, distributed and scalable systems, SQL, networkFluency in English is mandatory, further languages such as German are a plusAdditional InformationContract location would be either Göppingen or Berlin, GermanyUntil the COVID-19 related restrictions are lifted, we will remain in the home-office work-mode. Afterwards we will keep flexible work arrangements and home office option up to 50%Grab the opportunity to provide active input on a fast-growing company and TeamViewer product downloaded and used thousands of times every day, all around the worldIt's all about the team: become part of a community that values respect, support and open feedbackEnjoy an attractive workplace with modern equipment within a dynamic company that enjoys continuous, healthy growthWe truly live and celebrate our cultural diversity: our colleagues come from more than 70 countries and speak more than 40 languagesBenefit from learning opportunities – internal & externalWe provide the room for creativity and contributions in a technically diverse environment: Windows, Linux, MacOS, Mobile (iOS/Android), C++, C#, Continuous Integration, Continuous DeliveryWork on open source technologies and hacker-friendly projectsShow moreShow lessSeniority levelEntry levelEmployment typeFull-timeJob functionEngineeringInformation TechnologyIndustriesInformation Technology and ServicesComputer SoftwareInternet","Göppingen, Baden-Württemberg, Germany",TeamViewer,2021-08-14,0,Information Technology and Services,Computer Software,Internet,Full-time,Engineering,Information Technology,Entry level
3,2507734755,Software-Entwickler,"Direct message the job poster from kopfhoch3 GmbHMaurice KlugeManaging Director of kopfhoch3 GmbHWir suchen einen Software-Entwickler, der viel Abwechslung braucht. Gemeinsam im Team arbeiten wir an spannenden Kundenprojekten und neuen Strukturen in unserem Unternehmen. Dabei kannst Du mitgestalten und spannende Produkte entwickeln.Show moreShow lessEmployment typeFull-time","Münster, North Rhine-Westphalia, Germany",kopfhoch3 GmbH,2021-06-14,0,,,,Full-time,,,
4,2532207399,Softwareingenieur,Direct message the job poster from VIDI GmbHWasim AzabSales & Event Manager at VIDI GmbH | #Projectmanager | #Vetrieb | #BroadcastWe are looking for experienced c++ and Qt developer.Check this link for more info:https://vidi.join.com/jobs/2252083-junior-software-entwickler-engineer-mit-betrieblichem-aspekt-m-w-dShow moreShow lessEmployment typeFull-time,Frankfurt Rhine-Main Metropolitan Area,VIDI GmbH,2021-05-12,0,,,,Full-time,,,
0,2492612702,Web Entwickler /Softwareentwickler,"Direct message the job poster from FlyLion Ltd.Mr.  Bülent KayaYour Game - Your Money Webentwickler / Softwareentwickler (m/w/d)maxiplayers.com ProjektDie Schaffung und Bereitstellung einer skalierbaren, automatisierten und wettbewerbsfähigen Spieleplattform erfordert ein Team mit unterschiedlichen Fähigkeiten und zahlreichen Erfahrungen. Aus diesem Grund suchen wir zur Unterstützung unseres Teams zum nächstmöglichen Zeitpunkt einenWebentwickler / Softwareentwickler (m/w/d)am Standort MannheimAufgabenWeiterentwicklung und Pflege der bestehenden Plattform und SystemeAnalyse, Konzeption und Weiterentwicklung unserer PlattformQualitätssicherung der Software-Entwicklung durch Code-ReviewsQualifikationenAbgeschlossenes Studium im Bereich Informatik, Informationstechnik oder vergleichbare Qualifikation mit Berufserfahrung in der PHP-ProgrammierungEinschlägige Berufserfahrung mit MVC-Frameworks sind vorhanden, vorzugsweise mit SymfonySicherer Umgang mit GITKenntnisse über die wichtigsten Tools und Schnittstellen im WebDev BereichGute Deutsch- und Englischkenntnisse (internationales Team)BenefitsEinen umfassenden Einblick in die spannende Welt des eSports / GamingInternationales, familiäres Team mit einem starken ZusammenhaltEine offene Unternehmenskultur und VertrauensarbeitszeitArbeite in deinem Team per “Du”, ohne Dresscode und auf AugenhöheKostenfreie Getränke, Obst und Konsolen zum ZockenInteresse?Wir freuen uns über deine Bewerbungsunterlagen und Referenzen, sowie Angabe des nächstmöglichen Eintrittstermins und deiner Gehaltsvorstellung. Dein Ansprechpartner ist Bülent Kaya.FlyLion GmbHSiegmund-Schuckert-Strasse 17DE-68199 MannheimTel.: +49 621 875589-0Art der Stelle: Vollzeit, FestanstellungShow moreShow lessEmployment typeFull-time","Mannheim, Baden-Württemberg, Germany",FlyLion Ltd.,2021-08-14,0,,,,Full-time,,,
1,2529006143,Junior Data Scientist (m/w/d),"Mehr als 11.200 Filialen und 200 Logistikzentren in 32 Ländern – das ist Lidl. Um unsere anspruchsvollen Ziele weiterhin effizient erreichen zu können, suchen wir dich als Verstärkung für unseren Analytics-Bereich. Hier begleiten wir Lidl auf dem Weg zu einem datengetriebenen Unternehmen und pilotieren im „Fail-Fast Ansatz“ innovative Business-Anwendungen im Schulterschluss mit den Fachabteilungen (Vertrieb, Einkauf etc.). Dazu beraten wir diese bei Fragestellungen und gestalten weltweite Geschäftsprozesse mit. Zusätzlich unterstützen wir die Länder, dezentral Analytics-Kompetenzen aufzubauen und durch eine enge Zusammenarbeit die internationalen Synergien zu schöpfen. Bewirke Großes und erlebe, dass sich dein Einstieg lohnt – am internationalen Hauptsitz von Lidl in Neckarsulm.Deine AufgabenDu identifizierst gemeinsam mit Fachexperten Fragestellungen, bei denen Data Science einen echten finanziellen Mehrwert für Lidl liefertDu bereinigst und verknüpfst relevante Datenquellen als Grundlage für weitere AnalysenDu nutzt modernste Algorithmen, um unterschiedliche Geschäftsprozesse zu optimieren, und führst den Proof-of-Concept herbei.Du führst gemeinsam mit Fachbereichen Piloten durch, um die Funktionsfähigkeit und den Mehrwert Deiner Modelle in der Praxis unter Beweis zu stellenDu bereitest gemeinsam mit Kollegen aus der IT den Übergang zur Industrialisierung vorDu bearbeitest Projekte in interdisziplinären, agilen Teams und präsentierst in regelmäßigen Abständen neue Ergebnisse vor Stakeholdern und dem ManagementDein ProfilAbgeschlossenes Hochschulstudium im Bereich Mathematik/Statistik, Informatik, Physik, VWL, BWL oder einer themenverwandten FachrichtungSehr gute Kenntnisse in der Anwendung von Machine-Learning-, Optimierungs- und Data Mining-Methoden (z.B. mit Python, Spark oder R)Kenntnisse im Umgang mit Datenbanken (SQL, Hadoop, Hive)Fähigkeit, komplexe Fragestellungen und Szenarien zu verstehen, detailliert zu analysieren und die gewonnenen Erkenntnisse einem nicht-technischen Publikum verständlich zu präsentierenSehr gute Deutsch- und idealerweise EnglischkenntnisseDeine VorteileWir legen Wert darauf, dass sich dein Einstieg bei uns lohnt! Daher profitierst du bei uns nicht nur von einer überdurchschnittlichen Vergütung und allen Sozialleistungen eines Großunternehmens. Wir erkennen die vielfältigen Bedürfnisse unserer Kolleginnen und Kollegen an und entwickeln Lösungen zur Vereinbarkeit von Berufs- und Privatleben. Ein persönlicher Pate macht dich vom ersten Tag an mit deinem Job vertraut und ist dein Ansprechpartner für alle Fragen, rund um das Unternehmen. So findest du dich bei uns schnell zurecht – und so kannst du von Beginn an das kollegiale Miteinander und die individuellen Weiterbildungsmöglichkeiten für dich entdecken.Show moreShow lessSeniority levelEntry levelEmployment typeFull-timeJob functionEngineeringInformation TechnologyIndustriesRetailFood & BeveragesSupermarkets","Neckarsulm, Baden-Württemberg, Germany",Lidl in Germany,2021-05-07,0,Retail,Food & Beverages,Supermarkets,Full-time,Engineering,Information Technology,Entry level
2,2535431759,Data Scientist (f/m/d),"Do you want to help create the future of healthcare? Our name, Siemens Healthineers, was selected to honor our people who dedicate their energy and passion to this cause. It reflects their pioneering spirit combined with our long history of engineering in the ever-evolving healthcare industry.We offer you a flexible and dynamic environment with opportunities to go beyond your comfort zone in order to grow personally and professionally. Sound interesting?Then come and join our global team as Data Scientist (f/m/d) to analyze and enrich data by applying various types of data analysis methods, models (e.g., predictive models), and algorithms to extract and visualize relevant information to solve business-specific questions and problems and generate compelling market propositions. You will get to explore and propose new business opportunities enabled by data analytics and data-driven insights to business stakeholdersYour Tasks And ResponsibilitiesYou will develop re-usable analytic models, configure and deployYou will model and maintain such models in a data analytics platform for predicting impending system failures or required maintenance of Laboratory Diagnostics instrumentsYou will conduct exploratory data analysis in high dimensions with different kinds of data, e.g. machine data, process related data, or textual data in order to recognize pattern in the dataYou will conduct data exploration, identify relevant data sets and new relations in dataYou will select optimal tool and define visualization method/tool to display resultsYou will develop and test prototypes in an industrial environment, and validate and communicate results to answer targeted business questionsYou will maintain a network to business experts and subject matter experts to understand business data analytics requirements and identify data analytics driven opportunitiesYou will determine and provide data management, quality and IT infrastructure requirementsTo find out more about the specific business, have a look at ServicesYour Qualifications And ExperienceYou hold a Masters or PhD degree preferred in Mathematics, Computer Science, Physics, Electrical Engineering or Engineering SciencesYou bring many years of work experience in the domain of data discovery and data science tasksYou have expertise in technologies, algorithms, and methodologies in the areas of Data Analytics, Data Mining and Machine Learning with a strong focus on pattern recognition with structured and unstructured dataYou have are an expert in Qlik Sense, SAS DI Studio, SAS Enterprise Guide, SAS Enterprise Miner, R, Python, TensorFlow or similar data mining Workbenches and for front end presentation Power BIYou have a Strong understanding of ETL and BI technologies and ToolsYour Attributes And SkillsYou have very strong presentation and communication skills on a technical and business levelYou apply analytical rigor and statistical methods to improve products and understanding the behavior of end-customers and users of data driven insightsYou are able to draw conclusions from data and recommend effective actionsYou are able to think analytically and rapidly learn complex topics, especially in the field of analysis, evaluation and handling of structured, unstructured and multi-structured dataOur Global TeamSiemens Healthineers is a leading global medical technology company. 50,000 dedicated colleagues in over 70 countries are driven to shape the future of healthcare. An estimated 5 million patients across the globe benefit every day from our innovative technologies and services in the areas of diagnostic and therapeutic imaging, laboratory diagnostics and molecular medicine, as well as digital health and enterprise services.Our CultureOur culture embraces different perspectives, open debate, and the will to challenge convention. Change is a constant aspect of our work. We aspire to lead the change in our industry rather than just react to it. That’s why we invite you to take on new challenges, test your ideas, and celebrate success.Check our Careers Site at https://www.siemens-healthineers.com/de/careersAs an equal opportunity employer, we welcome applications from individuals with disabilities.Wish to find out more before applying? Contact us: +49 (9131) / 17 – 1717, if you wish to discuss any initial questions with our recruitment team. The contact person handling this job ad is Somya Shetty.We care about your data privacy and take compliance with GDPR as well as other data protection legislation seriously. For this reason, we ask you not to send us your CV or resume by email. We ask instead that you create a profile in our talent community where you can upload your CV. Setting up a profile lets us know you are interested in career opportunities with us and makes it easy for us to send you an alert when relevant positions become open. Click here to get started.Siemens Healthineers Germany was awarded the Great Place to Work® certificate.Organization: Siemens HealthineersCompany: Siemens Healthcare Diagnostics Products GmbHExperienceLevel: Mid-level ProfessionalJob TypeFull-timeShow moreShow lessSeniority levelEntry levelEmployment typeFull-timeJob functionCustomer ServiceIndustriesMedical DevicesHospital & Health CareBiotechnology","Marburg an der Lahn, Hesse, Germany",Siemens Healthineers,2021-05-11,0,Medical Devices,Hospital & Health Care,Biotechnology,Full-time,Customer Service,,Entry level
3,2507747166,Data Scientist (m/w/d),"DU BIST MEHR ALS DEIN JOB-TITEL. MEHR ALS ZAHLEN UND BUCHSTABEN IN DEINEM LEBENSLAUF. UND WIR SIND MEHR ALS EIN UNTERNEHMEN. WIE WÄR’S ALSO, WENN WIR UNS EINFACH ZUSAMMENTUN – UND GEMEINSAM NOCH MEHR ERREICHEN?! DEINE PERSÖNLICHKEIT UND LEIDENSCHAFT. UNSERE VIELEN MARKEN UND KARRIEREMÖGLICHKEITEN. DAS PASST!Hallo, wir sind Unilever! Ein international führender Konsumgüterhersteller. Unsere Artikel aus den Bereichen Ernährung, Körperpflege, Wasch- und Reinigungsmittel werden täglich von rund 2,5 Milliarden Menschen in über 190 Ländern genutzt: AXE, Dove, Rexona, Coral, Magnum, Knorr, Ben & Jerry’s und viele mehr.Zum nächstmöglichen Zeitpunkt suchen wir einen Data Scientist (m/w/d) - in Hamburg In Vollzeit oder als Job-Share / Teilzeit – Modell möglichZunächst befristet auf 2 Jahre (mit Option auf Übernahme)Darum geht´s:Als Data Scientist (m/w/d) bist du Teil eines funktionsübergreifenden Teams mit der Aufgabe, für unseren Großverbraucherbereich Unilever Food Solutions & Langnese Geschäftsfragen durch aussagekräftigen Datenanalysen zu beantworten. Dabei interagierst du mit verschiedenen Business Stakeholdern und bildest die Brücke zwischen Daten und operativem Geschäft. Du verstehst die Geschäftsanforderungen deiner Stakeholder, entwickelst Analysemodelle und Methoden und stellst deine komplexen Ergebnisse verständlich dar. Auf diese Weise verwandelst du Daten in Insights und zielführende Handlungsempfehlungen.Deine Aufgaben:Gemeinsam mit deinen Stakeholdern definierst du komplexe operative und strategische Business-Fragestellungen, entwickelst zielgerichtete datengetriebene Lösungen und implementierst dieseAls Experte steuerst du die Entwicklung von state-of-the-art Analysen, Modellen und Dashboards zur Unternehmenssteuerung und trägst zum Wissensaustausch im Team beiDu setzt deine Statistik- und Programmierkenntnisse zielgerichtet ein, um Unternehmensentscheidungen datengetrieben zu unterstützenAuch mit operativen Analysen fühlst du dich wohl; du stellst Analyse-Tools bereit und beantwortest ad hoc Fragestellungen in pragmatischer Art und WeiseDu versetzt deine Stakeholder in die Lage, Daten eigenständig zu analysieren, treibst die (Weiter-) Entwicklung von Self-Service-Lösungen voran und stehst als Experte mit Rat und Tat zur SeiteDie Entwicklung von komplexen Logiken für Kunden- und Marktsegmentierung, Produktempfehlungen und Customer Intelligence sind dir ein AnliegenWas uns wichtig ist:Ein erfolgreicher Studienabschluss im Bereich Wirtschaft, Informatik, Mathematik oder vergleichbarExperten-Kenntnisse im Data Mining, Predictive Modeling und Machine Learning mit Hilfe von Python, Kenntnisse in R oder Spark von VorteilIdealerweise mehr als 3 Jahre Berufserfahrung im Bereich anwendungsorientierter Datenanalytik und ProgrammierungSehr gute Kenntnisse zu agilen Methoden, Arbeiten in virtuellen Teams sowie Microsoft ToolsAusgeprägte Kommunikationsfähigkeiten, zielorientierte Arbeitsweise, unternehmerisches Denken und TeamfähigkeitVerhandlungssichere Sprachkenntnisse in Deutsch und Englisch, Sprachkenntnisse in Französisch von Vorteil Was wir Dir bieten: Attraktive Vergütung und finanzielle ZusatzleistungenEine 38-Stunden-Woche mit 30 UrlaubstagenEin agiles Arbeitsumfeld (Homeoffice, Gleitzeit, etc.) sowie ein eigener Firmen-LaptopEin vergünstigtes ÖPNV Ticket (HVV-Profi-Karte) und eine Firmenermäßigungs-App für dein MittagessenUnser subventioniertes Fitness-Angebot: Training mit Qualitrain in verschiedenen Fitness-Studios in HamburgEin breites Spektrum an Weiterbildungsmöglichkeiten und ein 24/7-Zugang zu unserer eigenen LernplattformVielfältige Wellbeeing-Angebote z.B. betriebsärztliche Versorgung, betriebliches Gesundheitsmanagement & einen 24/7Mitarbeiterberatungs-ServiceWie du dich bewirbstBegeistert? Neugierig auf mehr? Dann bewirb dich bitte ausschließlich Online. Bitte fülle hierzu das Online-Bewerbungsformular vollständig aus (inkl. Anschreiben, Lebenslauf & Zeugnisse sowie deiner Verfügbarkeit und Gehaltsvorstellung) und klicke auf das Feld „Bestätigen und bewerben“. Daraufhin erhältst Du eine automatische Eingangsbestätigung. Unvollständige Bewerbungen können leider nicht berücksichtigt werden.Bei Fragen wende Dich gerne an Anna-Luisa Köneke (hr.dach@unilever.com).Email- & Bewerbungen per Post können nicht bearbeitet werdenUnilever is an organisation committed to equity, inclusion and diversity to drive our business results and create a better future, every day, for our diverse employees, global consumers, partners, and communities. We believe a diverse workforce allows us to match our growth ambitions and drive inclusion across the business. At Unilever we are interested in every individual bring ing their ‘Whole Self’ to work and this includes you! Thus if you require any support or access requirements, we encourage you to advise us at the time of your application so that we can support you through your recruitment journey.Show moreShow lessSeniority levelEntry levelEmployment typeFull-timeJob functionEngineeringInformation TechnologyIndustriesMarketing and AdvertisingConsumer GoodsRetail","Hamburg, Hamburg, Germany",Unilever,2021-06-14,0,Marketing and Advertising,Consumer Goods,Retail,Full-time,Engineering,Information Technology,Entry level
4,2542097810,Data Scientist,"Direct message the job poster from CROWDCONSULTANTSJessica RichnowPartner bei CROWDCONSULTANTSAre you excited about future-oriented solutions for Data & Analytics and would you like to drive the global growth and transformation strategy of a leading international Pharma/Healthcare group?We are looking for an experienced Data Scientist, who is ready for a new challenge in an exciting environment and wants to take the next career step.YOUR MISSIONCoordinate E2E analytic projects with different business areas on global levelActively support different departments throughout the organization in identifying analytical needs and implementing solutions with clear value focusAnalyze different data sources to identify tangible business valueAutomate different reportings/presentations and build powerful dashboards including automated self-service root-cause-analysisTrain and ensure the right usage of the dashboards within the businessYOUR EXPERIENCE / TALENTSProven track record in report automation and dashboard building especially with Tableau or Power BIComprehensive experience in data science and visualization tools (e.g. Tableau, Power BI, Alteryx) and languages (e.g. SQL, Python, R)Good understanding of IT around data science & analyticsBachelor or master's degree in a relevant area such as mathematics, statistic, data science or business administrationGood communication skills in fluent German and EnglishHands-on mentality combined with passion for analyticsYOUR BENEFITSProgressive international projects and development opportunitiesAttractive compensation package and additional benefitsModern working environment with a healthy work-life balanceVarious sports and health offersOnboarding support by experienced Executives from the CROWDCONSULTANTS networkIf you are interested in this opportuinity, please apply here: If you are interested in this opportuinity, please apply here: https://crowdconsultants.jobbase.io/job/o2xb2ib4 QUESTIONS? Please contact Jessica at tel.: +49 30 233 291 740 Show moreShow lessEmployment typeFull-time",Frankfurt Rhine-Main Metropolitan Area,CROWDCONSULTANTS,2021-05-10,54 applicants,,,,Full-time,,,
